Protein Name	EC#	Reference	Organism	GenBank	Uniprot	PDB/3D	Taxonomy	Nrow_before_sepGenbank	FamilyName
glycogen-degrading enzyme (SpuA;PulA;SP0268)	3.2.1.68	pubmed	Streptococcus pneumoniae TIGR4	NP_344806.1	A0A0H2UNG0Q97SQ7	2YA0[A]2YA1[A]2YA2[A]	Bacteria	100	GH13
MGAS10750_Spy1875 (DexS)	3.2.1.93		Streptococcus pyogenes MGAS10750	ABF38825.1	Q1J4B1		Bacteria	100	GH13
cyclomaltodextrin glucanotransferase (AmyA;M5005_Spy_1065)	2.4.1.19		Streptococcus pyogenes MGAS5005	AAZ51683.1			Bacteria	100	GH13
Spy49_1626c (PulA)	3.2.1.41		Streptococcus pyogenes NZ131	ACI61883.1	A0A0H3C2B1B5XIM1Q8KLP1		Bacteria	100	GH13
Spy49_1626c (PulA)	3.2.1.41		Streptococcus pyogenes NZ131	CAD32942.1	A0A0H3C2B1B5XIM1Q8KLP1		Bacteria	100	GH13
bifunctional amylopullulanase (ApuA;SSU1849)	3.2.1.1	pubmed	Streptococcus suis P1/7	CAR47543.1	C5VVZ9		Bacteria	100	GH13
bifunctional amylopullulanase (ApuA;SSU1849)	3.2.1.41	pubmed	Streptococcus suis P1/7	CAR47543.1	C5VVZ9		Bacteria	100	GH13
α-amylase	3.2.1.1		Streptomyces albus	AAA96317.1	Q53633		Bacteria	100	GH13
α-amylase (SAV5981)	3.2.1.1		Streptomyces avermitilis MA-4680 = NBRC 14893	BAC73693.1	Q82AS5		Bacteria	100	GH13
α-amylase (SAV5981)	3.2.1.1		Streptomyces avermitilis MA-4680 = NBRC 14893	NP_827158.1	Q82AS5		Bacteria	100	GH13
α-1,4-glucan: phosphate α-maltosyltransferase I (GlgE;SCO5443;SC6A11.19C)	2.4.99.16	pubmed	Streptomyces coelicolor A3(2)	CAB72419.1	Q9L1K2	3ZSS[A,B,C,D]3ZST[A,B]3ZT5[A,B,C,D]3ZT6[A,B,C,D]3ZT7[A,B,C,D]4CN1[A,B]4CN4[A,B]4CN6[A,B]4U2Y[A,B]4U2Z[A,B]4U31[A,B]5CVS[A,B]5LGV[A,B]5LGW[A,B]5VSJ[A,B]5VT4[A,B,C,D]7MEL[A,B]7MGY[A,B]	Bacteria	100	GH13
α-1,4-glucan: phosphate α-maltosyltransferase I (GlgE;SCO5443;SC6A11.19C)	2.4.99.16	pubmed	Streptomyces coelicolor A3(2)	CAA04600.1	Q9L1K2	3ZSS[A,B,C,D]3ZST[A,B]3ZT5[A,B,C,D]3ZT6[A,B,C,D]3ZT7[A,B,C,D]4CN1[A,B]4CN4[A,B]4CN6[A,B]4U2Y[A,B]4U2Z[A,B]4U31[A,B]5CVS[A,B]5LGV[A,B]5LGW[A,B]5VSJ[A,B]5VT4[A,B,C,D]7MEL[A,B]7MGY[A,B]	Bacteria	100	GH13
α-1,4-glucan: phosphate α-maltosyltransferase I (GlgE;SCO5443;SC6A11.19C)	2.4.99.16	pubmed	Streptomyces coelicolor A3(2)	NP_629581.1	Q9L1K2	3ZSS[A,B,C,D]3ZST[A,B]3ZT5[A,B,C,D]3ZT6[A,B,C,D]3ZT7[A,B,C,D]4CN1[A,B]4CN4[A,B]4CN6[A,B]4U2Y[A,B]4U2Z[A,B]4U31[A,B]5CVS[A,B]5LGV[A,B]5LGW[A,B]5VSJ[A,B]5VT4[A,B,C,D]7MEL[A,B]7MGY[A,B]	Bacteria	100	GH13
branching enzyme I  (GlgBI;SC6A11.16c;SCO5440)	2.4.1.18		Streptomyces coelicolor A3(2)	CAA58314.1	Q59833		Bacteria	100	GH13
branching enzyme I  (GlgBI;SC6A11.16c;SCO5440)	2.4.1.18		Streptomyces coelicolor A3(2)	CAB72416.1	Q59833		Bacteria	100	GH13
branching enzyme I  (GlgBI;SC6A11.16c;SCO5440)	2.4.1.18		Streptomyces coelicolor A3(2)	NP_629578.1	Q59833		Bacteria	100	GH13
branching enzyme II (GlgBII;SC4G10.11c;SCO7332)	2.4.1.18		Streptomyces coelicolor A3(2)	CAB92878.1	Q59832		Bacteria	100	GH13
branching enzyme II (GlgBII;SC4G10.11c;SCO7332)	2.4.1.18		Streptomyces coelicolor A3(2)	CAA52109.1	Q59832		Bacteria	100	GH13
branching enzyme II (GlgBII;SC4G10.11c;SCO7332)	2.4.1.18		Streptomyces coelicolor A3(2)	NP_631386.1	Q59832		Bacteria	100	GH13
α-amylase (Amy)	3.2.1.1		Streptomyces griseus IMRU3570	CAA40798.1	P30270		Bacteria	100	GH13
α-amylase	3.2.1.1		Streptomyces hygroscopicus	AAA26698.1	P08486		Bacteria	100	GH13
α-amylase (Aml)	3.2.1.1		Streptomyces limosus ATCC 19778	AAA88554.1	P09794		Bacteria	100	GH13
α-amylase (Aml;AmlA)	3.2.1.1		Streptomyces lividans TK21	CAA73926.1	O86876		Bacteria	100	GH13
α-amylase (AmlB)	3.2.1.1	pubmed	Streptomyces lividans TK24	CAB06622.1	P97179		Bacteria	100	GH13
α-amylase (Amy; AmlA)	3.2.1.1	pubmed	Streptomyces lividans TK24	CAA49759.1	Q05884		Bacteria	100	GH13
α-amylase (AmlC)	3.2.1.1	pubmed	Streptomyces lividans TK24	CAB06816.1	P96992		Bacteria	100	GH13
α-amylase	3.2.1.1		Streptomyces sp. TO1	CAA73775.1	O65947		Bacteria	100	GH13
α-amylase (Amy)	3.2.1.1		Streptomyces sp. WL6	AAA82875.1	Q59964		Bacteria	100	GH13
α-amylase	3.2.1.1		Streptomyces thermoviolaceus CUB74	AAA26697.1	P27350		Bacteria	100	GH13
SVEN_5096 (TreS)	5.4.99.16		Streptomyces venezuelae ATCC 10712	CCA58382.1	F2R410		Bacteria	100	GH13
SVEN_5096 (TreS)	5.4.99.16		Streptomyces venezuelae ATCC 10712	QES01365.1	F2R410		Bacteria	100	GH13
SVEN_5097 (GlgE)	2.4.99.16		Streptomyces venezuelae ATCC 10712	CCA58383.1	F2R411		Bacteria	100	GH13
SVEN_5097 (GlgE)	2.4.99.16		Streptomyces venezuelae ATCC 10712	QES01366.1	F2R411		Bacteria	100	GH13
α-amylase (Aml)	3.2.1.1	pubmed	Streptomyces venezuelae ATCC 15068	AAB36561.1	A0A5P2AWP4P22998		Bacteria	100	GH13
α-amylase (Aml)	3.2.1.1	pubmed	Streptomyces venezuelae ATCC 15068	QES22595.1	A0A5P2AWP4P22998		Bacteria	100	GH13
Glycogen debranching enzyme (GlgX;AQF52_6078)	3.2.1.68	pubmed	Streptomyces venezuelae ATCC 15439	ALO11671.1		7U39[A,B,C,D,E,F,G,H,I,J,K,L]7U3A[A,B,C,D]7U3B[A,B,C,D,E,F,G,H]7U3D[A,B,C,D]	Bacteria	100	GH13
trehalose synthase (TreS)	5.4.99.16		Stutzerimonas stutzeri CJ38	AAF26837.1	Q9LAS5		Bacteria	100	GH13
trehalose synthase (TreS)	5.4.99.16		Stutzerimonas stutzeri CJ38	AAW06912.1	Q9LAS5		Bacteria	100	GH13
maltotetraose-forming amylase (AmyP)	3.2.1.60	pubmed	Stutzerimonas stutzeri MO-19	AAA25707.1	P13507Q6LDL4	1AMG[nd]1GCY[A]1JDA[A]1JDC[A]1JDD[A]1QI3[A]1QI4[A]1QI5[A]1QPK[A]2AMG[A]	Bacteria	100	GH13
maltotetraose-forming amylase (AmyP)	3.2.1.60	pubmed	Stutzerimonas stutzeri MO-19	ABN31444.1	P13507Q6LDL4	1AMG[nd]1GCY[A]1JDA[A]1JDC[A]1JDD[A]1QI3[A]1QI4[A]1QI5[A]1QPK[A]2AMG[A]	Bacteria	100	GH13
maltotetraose-forming amylase (AmyP)	3.2.1.60	pubmed	Stutzerimonas stutzeri MO-19	ABN31445.1	P13507Q6LDL4	1AMG[nd]1GCY[A]1JDA[A]1JDC[A]1JDD[A]1QI3[A]1QI4[A]1QI5[A]1QPK[A]2AMG[A]	Bacteria	100	GH13
maltotetraose-forming amylase (AmyP)	3.2.1.60	pubmed	Stutzerimonas stutzeri MO-19	ABN31446.1	P13507Q6LDL4	1AMG[nd]1GCY[A]1JDA[A]1JDC[A]1JDD[A]1QI3[A]1QI4[A]1QI5[A]1QPK[A]2AMG[A]	Bacteria	100	GH13
maltotetraose-forming amylase (AmyP)	3.2.1.60	pubmed	Stutzerimonas stutzeri MO-19	ABN31447.1	P13507Q6LDL4	1AMG[nd]1GCY[A]1JDA[A]1JDC[A]1JDD[A]1QI3[A]1QI4[A]1QI5[A]1QPK[A]2AMG[A]	Bacteria	100	GH13
maltotetraose-forming amylase (AmyP)	3.2.1.60	pubmed	Stutzerimonas stutzeri MO-19	ABN31448.1	P13507Q6LDL4	1AMG[nd]1GCY[A]1JDA[A]1JDC[A]1JDD[A]1QI3[A]1QI4[A]1QI5[A]1QPK[A]2AMG[A]	Bacteria	100	GH13
maltotetraose-forming amylase (AmyP)	3.2.1.60	pubmed	Stutzerimonas stutzeri MO-19	ABN31449.1	P13507Q6LDL4	1AMG[nd]1GCY[A]1JDA[A]1JDC[A]1JDD[A]1QI3[A]1QI4[A]1QI5[A]1QPK[A]2AMG[A]	Bacteria	100	GH13
maltotetraose-forming amylase (AmyP)	3.2.1.60	pubmed	Stutzerimonas stutzeri MO-19	ABN31450.1	P13507Q6LDL4	1AMG[nd]1GCY[A]1JDA[A]1JDC[A]1JDD[A]1QI3[A]1QI4[A]1QI5[A]1QPK[A]2AMG[A]	Bacteria	100	GH13
maltotetraose-forming amylase (AmyP)	3.2.1.60	pubmed	Stutzerimonas stutzeri MO-19	ABN31451.1	P13507Q6LDL4	1AMG[nd]1GCY[A]1JDA[A]1JDC[A]1JDD[A]1QI3[A]1QI4[A]1QI5[A]1QPK[A]2AMG[A]	Bacteria	100	GH13
maltotetraose-forming amylase (AmyP)	3.2.1.60	pubmed	Stutzerimonas stutzeri MO-19	ABN31452.1	P13507Q6LDL4	1AMG[nd]1GCY[A]1JDA[A]1JDC[A]1JDD[A]1QI3[A]1QI4[A]1QI5[A]1QPK[A]2AMG[A]	Bacteria	100	GH13
α-amylase	3.2.1.1		Sutcliffiella halmapala	CAD26699.1		1W9X[A]2GJP[A]2GJR[A]	Bacteria	100	GH13
α-amylase	3.2.1.1		Sutcliffiella halmapala	AAE12377.1		1W9X[A]2GJP[A]2GJR[A]	Bacteria	100	GH13
α-amylase	3.2.1.1		Sutcliffiella halmapala	AAE59724.1		1W9X[A]2GJP[A]2GJR[A]	Bacteria	100	GH13
α-amylase	3.2.1.1		Sutcliffiella halmapala	AAE59730.1		1W9X[A]2GJP[A]2GJR[A]	Bacteria	100	GH13
α-amylase	3.2.1.1		Sutcliffiella halmapala	AAE62346.1		1W9X[A]2GJP[A]2GJR[A]	Bacteria	100	GH13
α-amylase	3.2.1.1		Sutcliffiella halmapala	AAE62352.1		1W9X[A]2GJP[A]2GJR[A]	Bacteria	100	GH13
α-amylase	3.2.1.1		Sutcliffiella halmapala	AAP02208.1		1W9X[A]2GJP[A]2GJR[A]	Bacteria	100	GH13
α-amylase	3.2.1.1		Sutcliffiella halmapala	AAP02214.1		1W9X[A]2GJP[A]2GJR[A]	Bacteria	100	GH13
α-amylase	3.2.1.1		Sutcliffiella halmapala	AAS26288.1		1W9X[A]2GJP[A]2GJR[A]	Bacteria	100	GH13
α-amylase	3.2.1.1		Sutcliffiella halmapala	AAS26294.1		1W9X[A]2GJP[A]2GJR[A]	Bacteria	100	GH13
α-amylase	3.2.1.1		Sutcliffiella halmapala	AAY06017.1		1W9X[A]2GJP[A]2GJR[A]	Bacteria	100	GH13
α-amylase	3.2.1.1		Sutcliffiella halmapala	AAY72170.1		1W9X[A]2GJP[A]2GJR[A]	Bacteria	100	GH13
α-amylase	3.2.1.1		Sutcliffiella halmapala	AAY72176.1		1W9X[A]2GJP[A]2GJR[A]	Bacteria	100	GH13
α-amylase	3.2.1.1		Sutcliffiella halmapala	ACK07341.1		1W9X[A]2GJP[A]2GJR[A]	Bacteria	100	GH13
α-amylase	3.2.1.1		Sutcliffiella halmapala	ACP75066.1		1W9X[A]2GJP[A]2GJR[A]	Bacteria	100	GH13
α-amylase	3.2.1.1		Sutcliffiella halmapala	ACS10037.1		1W9X[A]2GJP[A]2GJR[A]	Bacteria	100	GH13
α-amylase	3.2.1.1		Sutcliffiella halmapala	ACW26901.1		1W9X[A]2GJP[A]2GJR[A]	Bacteria	100	GH13
α-amylase	3.2.1.1		Sutcliffiella halmapala	CAC88548.1		1W9X[A]2GJP[A]2GJR[A]	Bacteria	100	GH13
α-amylase	3.2.1.1		Sutcliffiella halmapala	CAD19032.1		1W9X[A]2GJP[A]2GJR[A]	Bacteria	100	GH13
α-amylase	3.2.1.1		Sutcliffiella halmapala	CAD20675.1		1W9X[A]2GJP[A]2GJR[A]	Bacteria	100	GH13
α-amylase	3.2.1.1		Sutcliffiella halmapala	CAD67514.1		1W9X[A]2GJP[A]2GJR[A]	Bacteria	100	GH13
isoamylase (GlgX;Synpcc7942_0086)	3.2.1.68		Synechococcus elongatus PCC 7942 = FACHB-805	ABB56118.1	Q31S51		Bacteria	100	GH13
α-1,4-glucan branching enzyme (ScoBE;Synpcc7942_1085)	2.4.1.18	doi	Synechococcus elongatus PCC 7942 = FACHB-805	ABB57115.1	P16954		Bacteria	100	GH13
amylosucrase (AmsA;1986-orf;AMS;SYNPCC7002_A0885)	2.4.1.4		Synechococcus sp. PCC 7002	ACA98889.1	B1XIU7		Bacteria	100	GH13
amylosucrase (AmsA;1986-orf;AMS;SYNPCC7002_A0885)	2.4.1.4		Synechococcus sp. PCC 7002	CDL67995.1	B1XIU7		Bacteria	100	GH13
α-amylase (AmyTV1;AmyE)	3.2.1.1		Thermoactinomyces vulgaris K94	CAA49465.1	Q60051		Bacteria	100	GH13
α-amylase (AmyTV1;AmyE)	3.2.1.1		Thermoactinomyces vulgaris K94	CAZ78876.1	Q60051		Bacteria	100	GH13
α-amylase I (TVA I)	3.2.1.1		Thermoactinomyces vulgaris R-47	BAA02471.1	Q60053	1IZJ[A]1IZK[A]1JI1[A,B]1UH2[A]1UH3[A]1UH4[A]2D0F[A]2D0G[A]2D0H[A]5Z0T[A,B]5Z0U[A]	Bacteria	100	GH13
α-amylase I (TVA I)	3.2.1.1		Thermoactinomyces vulgaris R-47	CAY02971.1	Q60053	1IZJ[A]1IZK[A]1JI1[A,B]1UH2[A]1UH3[A]1UH4[A]2D0F[A]2D0G[A]2D0H[A]5Z0T[A,B]5Z0U[A]	Bacteria	100	GH13
α-amylase I (TVA I)	3.2.1.1		Thermoactinomyces vulgaris R-47	CAZ78902.1	Q60053	1IZJ[A]1IZK[A]1JI1[A,B]1UH2[A]1UH3[A]1UH4[A]2D0F[A]2D0G[A]2D0H[A]5Z0T[A,B]5Z0U[A]	Bacteria	100	GH13
cyclomaltodextrinase / neopullulanase (TVA II;TvCMD)	3.2.1.1353.2.1.54		Thermoactinomyces vulgaris R-47	BAA02473.1	Q08751Q7DI93	1BVZ[A,B]1G1Y[A,B]1JF5[A,B]1JF6[A,B]1JI2[A,B]1JIB[A,B]1JL8[A,B]1VB9[A,B]1VFK[A,B]1VFM[A,B]1VFO[A,B]1VFU[A,B]1WZK[A,B]1WZL[A,B]1WZM[A,B]2D2O[A,B]3A6O[A,B]	Bacteria	100	GH13
cyclomaltodextrinase / neopullulanase (TVA II;TvCMD)	3.2.1.1353.2.1.54		Thermoactinomyces vulgaris R-47	BAA97040.1	Q08751Q7DI93	1BVZ[A,B]1G1Y[A,B]1JF5[A,B]1JF6[A,B]1JI2[A,B]1JIB[A,B]1JL8[A,B]1VB9[A,B]1VFK[A,B]1VFM[A,B]1VFO[A,B]1VFU[A,B]1WZK[A,B]1WZL[A,B]1WZM[A,B]2D2O[A,B]3A6O[A,B]	Bacteria	100	GH13
cyclomaltodextrinase / neopullulanase (TVA II;TvCMD)	3.2.1.1353.2.1.54		Thermoactinomyces vulgaris R-47	BAB40638.1	Q08751Q7DI93	1BVZ[A,B]1G1Y[A,B]1JF5[A,B]1JF6[A,B]1JI2[A,B]1JIB[A,B]1JL8[A,B]1VB9[A,B]1VFK[A,B]1VFM[A,B]1VFO[A,B]1VFU[A,B]1WZK[A,B]1WZL[A,B]1WZM[A,B]2D2O[A,B]3A6O[A,B]	Bacteria	100	GH13
cyclomaltodextrinase / neopullulanase (TVA II;TvCMD)	3.2.1.1353.2.1.54		Thermoactinomyces vulgaris R-47	CAY02972.1	Q08751Q7DI93	1BVZ[A,B]1G1Y[A,B]1JF5[A,B]1JF6[A,B]1JI2[A,B]1JIB[A,B]1JL8[A,B]1VB9[A,B]1VFK[A,B]1VFM[A,B]1VFO[A,B]1VFU[A,B]1WZK[A,B]1WZL[A,B]1WZM[A,B]2D2O[A,B]3A6O[A,B]	Bacteria	100	GH13
cyclomaltodextrinase / neopullulanase (TVA II;TvCMD)	3.2.1.1353.2.1.54		Thermoactinomyces vulgaris R-47	CAZ78903.1	Q08751Q7DI93	1BVZ[A,B]1G1Y[A,B]1JF5[A,B]1JF6[A,B]1JI2[A,B]1JIB[A,B]1JL8[A,B]1VB9[A,B]1VFK[A,B]1VFM[A,B]1VFO[A,B]1VFU[A,B]1WZK[A,B]1WZL[A,B]1WZM[A,B]2D2O[A,B]3A6O[A,B]	Bacteria	100	GH13
cyclodextrinase (CDase)	3.2.1.54	pubmed	Thermoanaerobacter ethanolicus ATCC 33223 / 39E	AAA23219.1	P29964		Bacteria	100	GH13
cyclodextrinase (CDase)	3.2.1.54	pubmed	Thermoanaerobacter ethanolicus ATCC 33223 / 39E	CAY02970.1	P29964		Bacteria	100	GH13
cyclodextrinase (CDase)	3.2.1.54	pubmed	Thermoanaerobacter ethanolicus ATCC 33223 / 39E	CAZ78899.1	P29964		Bacteria	100	GH13
amylase-pullulanase (Apu;Apu-Te;TrAPU;Teth39_2173)	3.2.1.13.2.1.41	pubmedpubmed	Thermoanaerobacter pseudethanolicus ATCC 33223	ABY95795.1	P38939P38939		Bacteria	100	GH13
amylase-pullulanase (Apu;Apu-Te;TrAPU;Teth39_2173)	3.2.1.13.2.1.41	pubmedpubmed	Thermoanaerobacter pseudethanolicus ATCC 33223	AAA23201.1	P38939P38939		Bacteria	100	GH13
amylase-pullulanase (Apu;Apu-Te;TrAPU;Teth39_2173)	3.2.1.13.2.1.41	pubmedpubmed	Thermoanaerobacter pseudethanolicus ATCC 33223	AAV00812.1	P38939P38939		Bacteria	100	GH13
α-cyclodextrin glucanotransferase (Cgt)	2.4.1.19		Thermoanaerobacter sp. 5K	AJE25826.1	A0A0C4WYD9		Bacteria	100	GH13
a/β-cyclodextrin glucanotransferase	2.4.1.19		Thermoanaerobacter sp. ATCC 53627	CAJ84380.1			Bacteria	100	GH13
a/β-cyclodextrin glucanotransferase (Cgt)	2.4.1.19		Thermoanaerobacter sp. P4	AJE25827.1	A0A0C4WMI5		Bacteria	100	GH13
amylase-pullulanase (Apu)	3.2.1.13.2.1.41		Thermoanaerobacter thermohydrosulfuricus	AAA23205.1	P16950		Bacteria	100	GH13
amylase-pullulanase (Apu)	3.2.1.13.2.1.41		Thermoanaerobacter thermohydrosulfuricus	CAZ78897.1	P16950		Bacteria	100	GH13
amylase-pullulanase (Apu;Apu-Ts)	3.2.1.13.2.1.41		Thermoanaerobacterium saccharolyticum B6A-RI	AAA19800.1	P36905		Bacteria	100	GH13
amylopullulanase (Apu;Apu-Ts)  (partial)	3.2.1.13.2.1.41		Thermoanaerobacterium saccharolyticum NTOU1	ACR15165.1	C5IGQ7		Bacteria	100	GH13
sucrose 6(F)-phosphate phosphorylase (SPP;TtSPP;Tthe_1921)	2.4.1.329		Thermoanaerobacterium thermosaccharolyticum DSM 571	ADL69407.1	D9TT09	6S9V[A,B]	Bacteria	100	GH13
amylase-pullulanase (AmyB)	3.2.1.13.2.1.41		Thermoanaerobacterium thermosulfurigenes EM1	AAB00841.1	P38536		Bacteria	100	GH13
a/β-cyclodextrin glucanotransferase (AmyA)	2.4.1.19	pubmed	Thermoanaerobacterium thermosulfurigenes EM1	AAB00845.1	P26827	1A47[A]1CIU[A]3BMV[A]3BMW[A]	Bacteria	100	GH13
trehalose synthase (TreS; TtTS; Tter_0330)	5.4.99.16	pubmed	Thermobaculum terrenum ATCC BAA-798	ACZ41252.1	D1CE96	5X7U[A]	Bacteria	100	GH13
maltotriose-producing α-amylase (Tfa;Amy13)	3.2.1.13.2.1.116		Thermobifida fusca NTU22	ABF13430.1	Q1KLC8		Bacteria	100	GH13
trehalose synthase (TreS;Tfu_0584)	5.4.99.16		Thermobifida fusca YX	AAZ54622.1	Q47SE5		Bacteria	100	GH13
trehalose synthase (TreS;Tfu_0584)	5.4.99.16		Thermobifida fusca YX	CAZ78814.1	Q47SE5		Bacteria	100	GH13
trehalose synthase (TreS;Tfu_0584)	5.4.99.16		Thermobifida fusca YX	CBF79133.1	Q47SE5		Bacteria	100	GH13
isoamylase (Tfu_1891)	3.2.1.68		Thermobifida fusca YX	AAZ55924.1	Q47NP5		Bacteria	100	GH13
α-amylase (Tam)	3.2.1.1		Thermomonospora curvata	CAA41881.1	P29750		Bacteria	100	GH13
α-glucosidase  / exo-α-1,4-glucosidase (AglA)	3.2.1.20	pubmed	Thermomonospora curvata	AAA57313.1	Q60027		Bacteria	100	GH13
4-α-glucanotransferase (Mgt;TM0364)	2.4.1.25		Thermotoga maritima MSB8	CAA90693.1	G4FHS6P80099Q60035	1LWH[A,B]1LWJ[A,B]	Bacteria	100	GH13
4-α-glucanotransferase (Mgt;TM0364)	2.4.1.25		Thermotoga maritima MSB8	AAD35451.1	G4FHS6P80099Q60035	1LWH[A,B]1LWJ[A,B]	Bacteria	100	GH13
4-α-glucanotransferase (Mgt;TM0364)	2.4.1.25		Thermotoga maritima MSB8	AGL49287.1	G4FHS6P80099Q60035	1LWH[A,B]1LWJ[A,B]	Bacteria	100	GH13
4-α-glucanotransferase (Mgt;TM0364)	2.4.1.25		Thermotoga maritima MSB8	AHD17874.1	G4FHS6P80099Q60035	1LWH[A,B]1LWJ[A,B]	Bacteria	100	GH13
4-α-glucanotransferase (Mgt;TM0364)	2.4.1.25		Thermotoga maritima MSB8	AKE28162.1	G4FHS6P80099Q60035	1LWH[A,B]1LWJ[A,B]	Bacteria	100	GH13
4-α-glucanotransferase (Mgt;TM0364)	2.4.1.25		Thermotoga maritima MSB8	NP_228175.1	G4FHS6P80099Q60035	1LWH[A,B]1LWJ[A,B]	Bacteria	100	GH13
4-α-glucanotransferase / maltosyltransferase (MTase;TM0767)	2.4.1.252.4.1.-		Thermotoga maritima MSB8	AAD35849.1	G4FD56O33838Q9S5X2	1GJU[A]1GJW[A]	Bacteria	100	GH13
4-α-glucanotransferase / maltosyltransferase (MTase;TM0767)	2.4.1.252.4.1.-		Thermotoga maritima MSB8	AGL49693.1	G4FD56O33838Q9S5X2	1GJU[A]1GJW[A]	Bacteria	100	GH13
4-α-glucanotransferase / maltosyltransferase (MTase;TM0767)	2.4.1.252.4.1.-		Thermotoga maritima MSB8	AHD17478.1	G4FD56O33838Q9S5X2	1GJU[A]1GJW[A]	Bacteria	100	GH13
4-α-glucanotransferase / maltosyltransferase (MTase;TM0767)	2.4.1.252.4.1.-		Thermotoga maritima MSB8	AKE28548.1	G4FD56O33838Q9S5X2	1GJU[A]1GJW[A]	Bacteria	100	GH13
4-α-glucanotransferase / maltosyltransferase (MTase;TM0767)	2.4.1.252.4.1.-		Thermotoga maritima MSB8	CAA04525.1	G4FD56O33838Q9S5X2	1GJU[A]1GJW[A]	Bacteria	100	GH13
4-α-glucanotransferase / maltosyltransferase (MTase;TM0767)	2.4.1.252.4.1.-		Thermotoga maritima MSB8	NP_228576.1	G4FD56O33838Q9S5X2	1GJU[A]1GJW[A]	Bacteria	100	GH13
α-amylase (AmyA;TM1840;Tmari_1848) (Amy13A)	3.2.1.1		Thermotoga maritima MSB8	CAA72194.1	G4FGM5P96107Q9S5Y2		Bacteria	100	GH13
α-amylase (AmyA;TM1840;Tmari_1848) (Amy13A)	3.2.1.1		Thermotoga maritima MSB8	AAD36902.1	G4FGM5P96107Q9S5Y2		Bacteria	100	GH13
α-amylase (AmyA;TM1840;Tmari_1848) (Amy13A)	3.2.1.1		Thermotoga maritima MSB8	AGL50772.1	G4FGM5P96107Q9S5Y2		Bacteria	100	GH13
α-amylase (AmyA;TM1840;Tmari_1848) (Amy13A)	3.2.1.1		Thermotoga maritima MSB8	AHD18270.1	G4FGM5P96107Q9S5Y2		Bacteria	100	GH13
α-amylase (AmyA;TM1840;Tmari_1848) (Amy13A)	3.2.1.1		Thermotoga maritima MSB8	AKE29589.1	G4FGM5P96107Q9S5Y2		Bacteria	100	GH13
α-amylase (AmyA;TM1840;Tmari_1848) (Amy13A)	3.2.1.1		Thermotoga maritima MSB8	CAZ78695.1	G4FGM5P96107Q9S5Y2		Bacteria	100	GH13
α-amylase (AmyA;TM1840;Tmari_1848) (Amy13A)	3.2.1.1		Thermotoga maritima MSB8	CBF78892.1	G4FGM5P96107Q9S5Y2		Bacteria	100	GH13
α-amylase (AmyA;TM1840;Tmari_1848) (Amy13A)	3.2.1.1		Thermotoga maritima MSB8	NP_229636.1	G4FGM5P96107Q9S5Y2		Bacteria	100	GH13
α-amylase (AmyB;TM1650) (Amy13B)	3.2.1.1		Thermotoga maritima MSB8	AAD36717.1	Q9X1Y3R4P3U1		Bacteria	100	GH13
α-amylase (AmyB;TM1650) (Amy13B)	3.2.1.1		Thermotoga maritima MSB8	AGL50583.1	Q9X1Y3R4P3U1		Bacteria	100	GH13
α-amylase (AmyB;TM1650) (Amy13B)	3.2.1.1		Thermotoga maritima MSB8	AHD18453.1	Q9X1Y3R4P3U1		Bacteria	100	GH13
α-amylase (AmyB;TM1650) (Amy13B)	3.2.1.1		Thermotoga maritima MSB8	AKE29408.1	Q9X1Y3R4P3U1		Bacteria	100	GH13
α-amylase (AmyB;TM1650) (Amy13B)	3.2.1.1		Thermotoga maritima MSB8	NP_229450.1	Q9X1Y3R4P3U1		Bacteria	100	GH13
cyclomaltodextrinase (AglB;TM1835)	3.2.1.54		Thermotoga maritima MSB8	AAD36898.1	G4FGM1Q9X2F4		Bacteria	100	GH13
cyclomaltodextrinase (AglB;TM1835)	3.2.1.54		Thermotoga maritima MSB8	AGL50768.1	G4FGM1Q9X2F4		Bacteria	100	GH13
cyclomaltodextrinase (AglB;TM1835)	3.2.1.54		Thermotoga maritima MSB8	AHD18274.1	G4FGM1Q9X2F4		Bacteria	100	GH13
cyclomaltodextrinase (AglB;TM1835)	3.2.1.54		Thermotoga maritima MSB8	AKE29585.1	G4FGM1Q9X2F4		Bacteria	100	GH13
cyclomaltodextrinase (AglB;TM1835)	3.2.1.54		Thermotoga maritima MSB8	CAY02913.1	G4FGM1Q9X2F4		Bacteria	100	GH13
cyclomaltodextrinase (AglB;TM1835)	3.2.1.54		Thermotoga maritima MSB8	CAZ78694.1	G4FGM1Q9X2F4		Bacteria	100	GH13
cyclomaltodextrinase (AglB;TM1835)	3.2.1.54		Thermotoga maritima MSB8	NP_229632.1	G4FGM1Q9X2F4		Bacteria	100	GH13
pullulanase (PulA;Tm1845) (Pul13A)	3.2.1.41		Thermotoga maritima MSB8	AAD36907.1	G4FGN0O33840		Bacteria	100	GH13
pullulanase (PulA;Tm1845) (Pul13A)	3.2.1.41		Thermotoga maritima MSB8	AAM56795.1	G4FGN0O33840		Bacteria	100	GH13
pullulanase (PulA;Tm1845) (Pul13A)	3.2.1.41		Thermotoga maritima MSB8	ABJ38302.1	G4FGN0O33840		Bacteria	100	GH13
pullulanase (PulA;Tm1845) (Pul13A)	3.2.1.41		Thermotoga maritima MSB8	ABJ38322.1	G4FGN0O33840		Bacteria	100	GH13
